code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,pe_ttm,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason
002008,大族激光,C 制造业,深圳主板,True,2026-06-18,134.9,116.17,71.58,63.24,156.28,22.87,489.86,-13.68,-5.39,274.2,11586563769.0,86989919.0,99.32,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 20.06, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [19.73, 20.06], 'vcp_vols': [39578199.44, 51330853.41], 'vcp_resistance': 149.02}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,13,0,105.4,中报,2026-08-31,"[25.51, 27.0, 74.44]","[-35.9, -24.8, 127.34]","[7.41, 7.03, 8.5]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
001223,欧克科技,C 制造业,深圳主板,True,2026-06-18,49.05,42.99,39.54,38.94,52.29,26.33,86.29,-6.2,10.95,45.25,269471329.0,5472870.0,96.8,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '柄部周期异常(25天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 22.34, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [26.71, 22.34], 'vcp_vols': [1237751.02, 2821474.85], 'vcp_resistance': 50.35}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,47.72,中报,2026-08-31,"[128.5, 120.01, 28.33]","[64.59, 24.06, -20.64]","[13.02, 4.62, 12.96]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
002046,国机精工,C 制造业,深圳主板,True,2026-06-18,63.69,53.97,45.68,42.03,66.2,15.37,314.38,-3.79,27.81,78.4,1668349506.0,25993379.0,96.21,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 15.97, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [14.34, 22.61, 15.97], 'vcp_vols': [34058910.3, 15744726.77, 18290986.43], 'vcp_resistance': 59.3}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,105.01,中报,2026-08-31,"[27.17, 13.59, -8.7]","[15.4, 12.13, -99.0]","[10.66, 10.77, 0.13]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
001332,锡装股份,C 制造业,深圳主板,True,2026-06-18,46.52,44.48,41.24,40.25,53.88,24.41,90.58,-13.66,1.77,30.67,194834936.0,4193900.0,94.34,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '左杯沿到杯底距离过短，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 18.49, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [17.56, 24.06, 18.49], 'vcp_vols': [1543563.34, 3249569.3, 4842962.4], 'vcp_resistance': 52.95}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,22.61,中报,2026-08-31,"[-17.78, -23.0, 83.43]","[-3.93, -10.92, 96.84]","[20.72, 19.25, 25.82]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
002051,中工国际,E 建筑业,深圳主板,True,2026-06-18,12.25,11.19,9.62,9.35,14.0,7.86,55.85,-12.5,14.17,37.64,1196167378.0,98148512.0,94.12,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': False, 'cup_high': 9.22, 'cup_low': 8.07, 'cup_depth_pct': 12.47, 'cup_days': 104, 'right_rim_price': 12.23, 'handle_valid': False, 'handle_high': 12.77, 'handle_low': 10.56, 'handle_depth_pct': 17.31, 'handle_days': 7, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,48.63,中报,2026-08-31,"[-17.25, -5.25, 7.08]","[-24.39, -14.1, -42.01]","[3.44, 2.69, 3.3]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
001259,利仁科技,C 制造业,深圳主板,True,2026-06-18,69.28,53.42,38.87,35.76,89.86,23.74,191.83,-22.9,-21.15,148.14,386633378.0,5690821.0,93.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,13,0,716.44,中报,2026-08-31,"[9.35, 13.91, 34.6]","[-62.52, -26.1, 110.64]","[1.18, 1.64, 2.78]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
002056,横店东磁,C 制造业,深圳主板,True,2026-06-18,27.13,21.39,20.5,20.07,29.56,12.68,113.96,-8.22,40.64,48.25,2850709271.0,106891401.0,91.78,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_valid': True, 'cup_high': 25.26, 'cup_low': 17.5, 'cup_depth_pct': 30.72, 'cup_days': 55, 'right_rim_price': 28.76, 'handle_valid': False, 'handle_high': 28.51, 'handle_low': 24.07, 'handle_depth_pct': 15.57, 'handle_days': 10, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,20.89,中报,2026-08-31,"[29.31, 21.7, 4.92]","[97.18, 15.59, -31.5]","[10.3, 9.36, 6.89]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
001268,联合精密,C 制造业,深圳主板,True,2026-06-18,41.4,38.24,35.38,34.81,47.2,23.57,75.65,-12.29,1.72,12.65,102976271.0,2449200.0,87.71,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 39.19, 'cup_low': 28.49, 'cup_depth_pct': 27.3, 'cup_days': 95, 'right_rim_price': 43.92, 'handle_valid': False, 'handle_high': 42.66, 'handle_low': 38.02, 'handle_depth_pct': 10.88, 'handle_days': 17, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 13.43, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [12.48, 24.23, 13.43], 'vcp_vols': [3608408.82, 1540260.42, 2451800.58], 'vcp_resistance': 43.92}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,0,0,75.04,中报,2026-08-31,"[10.37, 1.79, -11.99]","[18.57, -25.86, -124.39]","[9.97, 6.93, -2.37]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
001267,汇绿生态,C 制造业,深圳主板,True,2026-06-18,58.1,53.46,35.84,31.01,69.72,7.9,635.44,-16.67,1.22,172.0,3082682641.0,54305994.0,83.33,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '左杯沿到杯底距离过短，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,302.13,中报,2026-08-31,"[206.15, 167.74, 25.18]","[268.82, 129.96, -7.55]","[9.02, 9.61, 8.59]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
001896,豫能控股,D 水电煤气,深圳主板,True,2026-06-18,19.85,17.32,11.39,9.96,24.04,4.28,363.79,-17.43,21.26,268.96,4373279596.0,214143270.0,82.57,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '左杯沿到杯底距离过短，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,0,0,72.82,中报,2026-08-31,"[-7.71, -7.61, -15.01]","[324.54, -31.1]","[3.94, 3.7, 1.53]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
