code,name,industry,board,is_stage1,label,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,financial_pass,financial_score,is_transition,is_base_transition,is_high_quality_transition,stage2_core_count,transition_details,market_cap_cny,pe_ttm,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,ma200_change_pct,vol_contraction_ratio,range_pct,pct_off_ma200
002386,天原股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,5.51,6.22,5.96,5.8,7.44,4.48,22.99,-25.94,-9.23,6.17,114025119.0,20673470.0,122.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,4,{'stage2_core_count': 4},0,98.57,中报,2026-08-31,"[-14.89, -15.47, 16.38]","[309.35, 21.68, 1206.7]","[0.05, 0.26, 1.99]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-5.0%）; 成交量萎缩; 价格波动收窄; 业绩加速,0.91,0.51,14.18,-5.02
002560,通达股份,C 制造业,深圳主板,True,基础过渡态,2026-06-18,8.21,9.71,7.95,7.38,12.9,4.98,64.86,-36.36,-10.57,23.46,266208683.0,32398240.0,121.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '左杯沿到杯底距离过短，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 37.44, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [14.76, 21.29, 37.44], 'vcp_vols': [61765105.89, 29074871.5, 73882149.82], 'vcp_resistance': 12.9}",False,0,True,True,False,7,"{'stage2_core_count': 7, 'is_base_transition': np.True_, 'is_high_quality_transition': False, 'ma200_turning_up': True, 'volume_turning_up': np.False_, 'pattern_ready': False, 'financial_ready': False, 'rps_120_ready': True, 'tech_signal_count': np.int64(1)}",0,25.54,中报,2026-08-31,"[40.78, 29.0, 9.04]","[76.45, 395.34, 73.18]","[2.29, 2.11, 1.99]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; Stage1末期→即将进入Stage2,3.97,0.64,22.28,11.31
002413,雷科防务,C 制造业,深圳主板,True,纯筑底股,2026-06-18,10.23,12.17,11.95,10.37,20.29,4.9,108.78,-49.58,-10.18,5.68,488129538.0,47692269.0,120.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,5,{'stage2_core_count': 5},0,,中报,2026-08-31,"[34.0, 17.25, 26.52]",,"[-8.93, -5.47, -5.7]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-1.3%）; 成交量萎缩; 价格波动收窄,4.51,0.29,18.43,-1.32
002408,齐翔腾达,C 制造业,深圳主板,True,纯筑底股,2026-06-18,5.05,5.85,5.54,5.4,7.15,4.41,14.51,-29.37,-8.18,8.84,176655851.0,35009730.0,118.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,4,{'stage2_core_count': 4},0,,中报,2026-08-31,"[-0.77, -5.75, 4.91]","[-166.79, -1340.78, -1076.91]","[-0.75, -2.34, -1.54]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.5%）; 成交量萎缩; 价格波动收窄,0.08,0.56,18.57,-6.45
002414,高德红外,C 制造业,深圳主板,True,纯筑底股,2026-06-18,13.66,13.66,14.25,13.76,18.62,8.31,64.38,-26.64,-0.07,5.4,706617846.0,51545343.0,118.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': False, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,3,{'stage2_core_count': 3},0,85.0,中报,2026-08-31,"[69.27, 72.5, 83.02]","[906.85, 1058.95, 337.96]","[18.97, 14.86, 29.37]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-0.7%）; 成交量萎缩; 价格波动收窄; 业绩加速,0.81,0.66,23.28,-0.71
002554,惠博普,B 采矿业,深圳主板,True,纯筑底股,2026-06-18,3.23,3.36,3.61,3.48,5.13,2.64,22.35,-37.04,0.31,0.0,71759867.0,22149539.0,112.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,2,{'stage2_core_count': 2},0,717.78,中报,2026-08-31,"[-0.17, -10.74, 17.34]","[110.87, 69.24, -194.72]","[0.38, -16.17, -7.39]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-7.1%）; 成交量萎缩; 价格波动收窄,0.88,0.36,9.63,-7.13
002519,银河电子,C 制造业,深圳主板,True,纯筑底股,2026-06-18,6.27,7.54,7.52,6.86,12.62,4.52,38.72,-50.32,-15.38,-5.71,175403394.0,27804473.0,106.67,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,5,{'stage2_core_count': 5},0,4478.57,中报,2026-08-31,"[-59.12, 3.58, 155.34]","[-117.81, -121.71, -128.88]","[-12.28, -15.4, 0.69]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,2.02,0.28,21.75,-8.67
002471,中超控股,C 制造业,深圳主板,True,纯筑底股,2026-06-18,6.89,8.14,7.46,6.83,10.87,4.05,70.12,-36.61,-15.36,11.67,439342999.0,63608813.0,104.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': False, 'not_in_stage2': True}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 5, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 15.19, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [21.79, 25.21, 20.35, 28.56, 15.19], 'vcp_vols': [263793632.75, 255190905.0, 154229679.64, 115342796.42, 102768434.75], 'vcp_resistance': 8.1}",False,3,False,False,False,6,{'stage2_core_count': 6},0,,中报,2026-08-31,"[-2.21, -5.81, 21.59]",[-109.59],"[-0.7, -0.48, -0.42]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（+0.9%）; 成交量萎缩,3.98,0.33,26.32,0.91
002358,森源电气,C 制造业,深圳主板,True,纯筑底股,2026-06-18,5.83,6.95,6.84,6.43,9.5,4.75,22.74,-38.63,-11.8,3.92,107410146.0,18299300.0,103.38,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,4,{'stage2_core_count': 4},0,36.99,中报,2026-08-31,"[8.23, 5.33, 1.2]","[12.47, 4.28, 14.26]","[7.03, 3.22, 6.93]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,1.45,0.3,21.5,-9.31
002397,梦洁股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,4.21,4.64,4.35,4.22,5.91,3.42,23.1,-28.76,-19.35,2.68,63175357.0,14927900.0,101.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,4,{'stage2_core_count': 4},0,66.72,中报,2026-08-31,"[-7.97, -2.07, 9.28]","[32.75, 94.66, 61.07]","[2.38, 2.81, 4.33]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-0.4%）; 成交量萎缩; 业绩加速,2.19,0.82,31.64,-0.36
002478,常宝股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,6.92,8.7,9.25,8.41,13.87,5.1,35.69,-50.11,-9.66,-17.22,124771892.0,17821459.0,99.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,4,{'stage2_core_count': 4},0,12.63,中报,2026-08-31,"[1.4, 3.45, 9.88]","[-6.89, -25.86, -43.39]","[9.43, 8.38, 5.03]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,1.99,0.51,19.46,-17.68
002468,申通快递,G 运输仓储,深圳主板,True,纯筑底股,2026-06-18,13.28,15.41,14.38,15.05,19.93,10.49,26.6,-33.37,-11.99,-4.87,228551774.0,17106300.0,98.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,15,False,False,False,2,{'stage2_core_count': 2},0,14.86,中报,2026-08-31,"[15.17, 17.84, 30.74]","[17.89, 33.29, 94.52]","[1.96, 2.46, 2.92]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-0.83,0.82,18.68,-11.77
002479,富春环保,D 水电煤气,深圳主板,True,纯筑底股,2026-06-18,4.58,5.37,5.21,5.19,6.27,4.54,0.88,-26.95,-10.89,-1.93,79352970.0,17222018.0,98.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,3,{'stage2_core_count': 3},0,12.43,中报,2026-08-31,"[9.01, 1.93, 24.14]","[-1.43, -7.81, 11.19]","[8.27, 5.89, 9.29]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-0.24,0.82,23.35,-11.83
002416,爱施德,F 批发零售,深圳主板,True,纯筑底股,2026-06-18,10.69,11.92,12.1,12.02,13.88,9.69,10.32,-22.98,-5.81,-4.98,236050727.0,22084201.0,97.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,2,{'stage2_core_count': 2},0,31.13,中报,2026-08-31,"[-31.46, -16.07, 21.66]","[-31.0, -34.58, 9.43]","[1.01, 0.77, 1.0]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-0.89,0.81,18.68,-11.05
002472,双环传动,C 制造业,深圳主板,True,纯筑底股,2026-06-18,43.78,40.78,41.02,41.38,53.28,29.68,47.51,-17.83,-1.53,9.26,2321405785.0,53478161.0,96.92,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}","{'cup_valid': True, 'cup_high': 47.66, 'cup_low': 35.08, 'cup_depth_pct': 26.4, 'cup_days': 88, 'right_rim_price': 45.03, 'handle_valid': False, 'handle_high': 44.87, 'handle_low': 41.0, 'handle_depth_pct': 8.62, 'handle_days': 8, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,6,{'stage2_core_count': 6},0,28.07,中报,2026-08-31,"[-4.1, 3.77, 1.49]","[24.23, 25.43, 3.59]","[14.73, 14.54, 14.32]",SEPA Stage 1: MA200 走平; 贴近MA200（+5.8%）; 价格波动收窄,1.82,2.05,19.2,5.81
002555,三七互娱,I 信息技术,深圳主板,True,纯筑底股,2026-06-18,17.47,20.16,21.91,21.41,30.09,13.76,26.96,-41.94,-12.21,-13.04,537918433.0,30643831.0,96.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,2,{'stage2_core_count': 2},0,13.33,中报,2026-08-31,"[-6.59, -8.46, -12.32]","[23.57, 8.81, 58.55]","[18.82, 18.16, 23.41]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,1.21,0.58,16.02,-18.41
002451,摩恩电气,C 制造业,深圳主板,True,纯筑底股,2026-06-18,7.63,9.09,10.2,9.37,15.17,6.28,21.5,-49.7,-13.39,-26.07,61977991.0,8116068.0,96.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,2,{'stage2_core_count': 2},0,130.2,中报,2026-08-31,"[28.02, 17.19, -10.06]","[52.23, 20.68, 89.6]","[1.43, 1.64, 3.08]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,1.07,0.29,23.64,-18.57
002349,精华制药,C 制造业,深圳主板,True,纯筑底股,2026-06-18,6.31,7.08,7.39,7.39,8.34,6.27,0.64,-24.34,-9.47,-12.48,36917203.0,5808720.0,96.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,2,{'stage2_core_count': 2},0,19.99,中报,2026-08-31,"[4.51, 4.13, 4.46]","[10.0, 5.81, 14.31]","[19.18, 17.93, 21.53]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-1.31,0.44,14.04,-14.57
002430,杭氧股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,26.0,27.88,29.03,27.88,34.3,18.58,39.94,-24.2,-3.63,-9.47,527015894.0,20319930.0,95.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,7,False,False,False,4,{'stage2_core_count': 4},0,23.89,中报,2026-08-31,"[10.39, 9.96, 12.11]","[15.39, 7.4, 13.0]","[7.44, 7.06, 7.06]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-6.8%）; 价格波动收窄,1.22,1.13,20.73,-6.75
002516,旷达科技,C 制造业,深圳主板,True,纯筑底股,2026-06-18,6.08,5.96,6.18,6.13,7.29,4.85,25.36,-16.6,1.67,-3.34,262832302.0,43393875.0,95.3,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,4,{'stage2_core_count': 4},0,48.84,中报,2026-08-31,"[11.91, 8.46, 16.56]","[14.8, 14.25, 24.83]","[7.84, 8.05, 9.36]",SEPA Stage 1: MA200 走平; 贴近MA200（-0.8%）; 价格波动收窄; 业绩加速,1.49,1.74,20.25,-0.79
