code,name,industry,board,is_stage1,label,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,financial_pass,financial_score,is_transition,is_base_transition,is_high_quality_transition,stage2_core_count,transition_details,market_cap_cny,pe_ttm,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,ma200_change_pct,vol_contraction_ratio,range_pct,pct_off_ma200
002041,登海种业,A 农林牧渔,深圳主板,True,纯筑底股,2026-06-18,8.57,9.46,9.94,9.84,12.6,8.04,6.59,-31.98,-2.94,-7.65,102826436.0,12053936.0,93.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,1,{'stage2_core_count': 1},0,69.17,中报,2026-08-31,"[-11.17, -11.55, 62.7]","[-13.82, 30.35, 39.64]","[9.62, 9.9, 14.13]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-1.41,0.49,11.69,-12.94
001234,泰慕士,C 制造业,深圳主板,True,纯筑底股,2026-06-18,22.46,26.28,27.37,27.33,43.62,18.98,18.34,-48.51,-10.23,-20.1,81928672.0,3544222.0,92.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,2,{'stage2_core_count': 2},0,52.17,中报,2026-08-31,"[-6.22, -7.47, 9.62]","[-46.87, -33.07, -33.64]","[5.54, 5.61, 5.79]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,0.01,0.53,17.34,-17.82
002004,华邦健康,C 制造业,深圳主板,True,纯筑底股,2026-06-18,4.12,4.57,4.79,4.71,5.75,3.68,11.96,-28.35,-6.36,-6.79,57071084.0,13785152.0,92.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,2,{'stage2_core_count': 2},0,9.26,中报,2026-08-31,"[1.98, -1.31, -0.08]","[29.62, 50.3, 0.05]","[9.68, 7.65, 8.55]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,0.51,0.47,9.36,-12.5
001219,青岛食品,C 制造业,深圳主板,True,纯筑底股,2026-06-18,12.33,14.0,14.27,14.19,15.87,12.13,1.65,-22.31,-9.07,-10.78,17333901.0,1408131.0,92.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,2,{'stage2_core_count': 2},0,21.67,中报,2026-08-31,"[7.12, 3.67, 12.89]","[7.25, 13.8, 6.0]","[21.93, 20.35, 20.71]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.46,0.64,13.11,-13.08
002094,青岛金王,C 制造业,深圳主板,True,纯筑底股,2026-06-18,4.66,5.7,6.89,7.23,10.49,4.63,0.65,-55.58,-14.34,-35.37,77413387.0,16548145.0,91.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,0,{'stage2_core_count': 0},0,49.57,中报,2026-08-31,"[-8.5, -6.25, 4.78]","[0.5, -42.95, 16.94]","[5.22, 1.13, 2.94]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-4.94,0.47,19.65,-35.51
001227,兰州银行,J 金融业,深圳主板,True,纯筑底股,2026-06-18,2.09,2.18,2.26,2.29,2.66,2.07,0.97,-21.43,-1.88,-7.11,71470401.0,34032497.0,90.36,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,6.23,中报,2026-08-31,,"[0.63, -1.63, -4.21]",,SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.4,0.78,5.31,-8.82
002040,南 京 港,G 运输仓储,深圳主板,True,纯筑底股,2026-06-18,8.35,9.67,10.21,10.33,13.62,8.13,2.71,-38.69,-16.16,-14.8,87694443.0,10424300.0,90.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,0,{'stage2_core_count': 0},0,17.85,中报,2026-08-31,"[6.21, 4.14, 13.64]","[11.47, 18.72, 24.99]","[22.65, 22.27, 23.0]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-0.9,0.53,23.74,-19.13
001277,速达股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,29.3,34.19,37.73,38.33,56.77,29.03,0.93,-48.39,-16.52,-23.08,23884661.0,812100.0,90.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,10,False,False,False,0,{'stage2_core_count': 0},0,24.59,中报,2026-08-31,"[-14.52, -9.01, 45.03]","[-28.47, -36.2, 28.08]","[11.05, 8.53, 6.28]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-4.52,0.68,24.8,-23.57
001914,招商积余,K 房地产,深圳主板,True,纯筑底股,2026-06-18,8.83,9.86,10.68,11.0,13.34,8.76,0.8,-33.81,-9.62,-19.14,55092118.0,6218522.0,89.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,0,{'stage2_core_count': 0},0,13.51,中报,2026-08-31,"[14.65, 12.23, 6.82]","[8.12, -24.33, 8.89]","[4.97, 3.41, 5.17]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-2.68,0.75,15.41,-19.7
002026,山东威达,C 制造业,深圳主板,True,纯筑底股,2026-06-18,11.99,12.77,14.03,14.12,17.29,10.18,17.78,-30.65,-5.07,-11.64,53420824.0,4455500.0,89.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,0,{'stage2_core_count': 0},0,20.88,中报,2026-08-31,"[-10.89, -13.46, 4.38]","[14.35, -16.42, 7.66]","[15.99, 13.16, 13.91]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-0.5,0.59,12.62,-15.06
002059,云南旅游,N 公共环保,深圳主板,True,纯筑底股,2026-06-18,4.24,4.74,5.17,5.29,8.09,4.24,0.0,-47.59,-4.72,-20.0,42827700.0,9993047.0,89.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,0,{'stage2_core_count': 0},0,,中报,2026-08-31,"[-58.72, -36.96, 24.41]",[-222.22],"[-84.79, -122.21, -69.99]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-1.24,0.61,14.86,-19.84
002035,华帝股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,4.75,5.52,5.9,5.97,6.8,4.72,0.64,-30.15,-10.38,-19.22,29425154.0,6185450.0,89.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,8,False,False,False,0,{'stage2_core_count': 0},0,11.34,中报,2026-08-31,"[-9.13, -11.36, -5.86]","[-11.74, -37.97, 3.12]","[8.54, 5.31, 9.2]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄; 业绩加速,-2.17,0.59,13.77,-20.39
001308,康冠科技,C 制造业,深圳主板,True,纯筑底股,2026-06-18,20.97,20.39,20.55,21.01,25.13,18.04,16.24,-16.55,1.99,6.12,143201341.0,6917482.0,88.78,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,3,{'stage2_core_count': 3},0,29.13,中报,2026-08-31,"[-5.37, -7.15, 11.14]","[-9.6, -39.0, -26.79]","[4.66, 3.5, 4.49]",SEPA Stage 1: MA200 走平; 贴近MA200（-0.2%）; 价格波动收窄,-0.75,3.26,19.62,-0.2
002063,远光软件,I 信息技术,深圳主板,True,纯筑底股,2026-06-18,5.26,6.12,6.35,6.35,7.61,5.15,2.14,-30.88,-16.11,-11.3,111457479.0,21137224.0,88.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,7,False,False,False,0,{'stage2_core_count': 0},0,32.03,中报,2026-08-31,"[1.99, 8.08, 0.39]","[18.55, 1.89, 64.59]","[7.4, 12.11, 2.76]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.85,0.5,24.85,-17.15
001336,楚环科技,C 制造业,深圳主板,True,纯筑底股,2026-06-18,23.69,27.14,26.61,25.77,31.85,19.03,24.49,-25.62,-18.56,4.04,39767492.0,1676974.0,88.39,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,15,False,False,False,4,{'stage2_core_count': 4},0,49.41,中报,2026-08-31,"[-15.56, 11.0, 103.6]","[-8.86, 36.03, 171.71]","[8.58, 8.64, 21.46]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 业绩加速,1.16,0.67,31.16,-8.06
001296,长江材料,C 制造业,深圳主板,True,纯筑底股,2026-06-18,20.56,22.28,25.24,24.77,33.72,17.33,18.64,-39.03,-3.66,-26.2,191930706.0,9576388.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,24.69,中报,2026-08-31,"[17.0, 11.14, -6.53]","[24.05, 1.39, -38.42]","[13.9, 10.71, 9.98]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.19,0.46,19.32,-16.99
002061,浙江交科,E 建筑业,深圳主板,True,纯筑底股,2026-06-18,3.46,3.67,3.86,3.91,4.37,3.39,2.06,-20.82,-2.81,-10.59,43470781.0,12500271.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,8.22,中报,2026-08-31,"[2.5, -2.85, 0.03]","[-11.43, -19.94, -0.26]","[2.47, 2.43, 2.43]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.07,0.78,10.03,-11.59
002060,广东建工,E 建筑业,深圳主板,True,纯筑底股,2026-06-18,3.22,3.57,3.64,3.64,4.41,3.2,0.63,-26.98,-9.3,-6.67,35287798.0,10980300.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,9.84,中报,2026-08-31,"[5.29, 0.89, -3.2]","[-10.31, -3.77, -19.78]","[1.41, 1.78, 0.89]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.48,0.63,16.56,-11.53
001217,华尔泰,C 制造业,深圳主板,True,纯筑底股,2026-06-18,9.1,10.88,12.54,12.41,16.49,8.93,1.9,-44.82,-13.99,-27.37,31671695.0,3491100.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,137.46,中报,2026-08-31,"[26.07, 26.24, 10.27]","[-72.61, -133.55, -185.67]","[1.44, -1.42, -2.81]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.52,0.3,21.39,-26.67
002098,浔兴股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,6.81,8.14,9.31,9.26,12.07,6.73,1.19,-43.58,-14.45,-30.23,16808272.0,2456000.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,11.88,中报,2026-08-31,"[9.2, 5.54, -4.33]","[-3.5, 1.17, -42.08]","[8.18, 7.4, 5.26]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.42,0.43,21.1,-26.48
002007,华兰生物,C 制造业,深圳主板,True,纯筑底股,2026-06-18,12.84,13.63,14.46,14.73,17.18,12.62,1.74,-25.26,-4.25,-12.18,102827990.0,7969720.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,23.46,中报,2026-08-31,"[-3.2, 4.93, -12.16]","[-18.14, -13.46, -25.09]","[24.5, 21.76, 31.83]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.75,0.76,7.92,-12.85
002084,海鸥住工,C 制造业,深圳主板,True,纯筑底股,2026-06-18,3.46,3.59,3.92,3.93,5.17,3.08,12.34,-33.08,-1.14,-9.66,98781398.0,29427935.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,,中报,2026-08-31,"[-5.36, -8.18, -14.92]","[-417.83, -397.84]","[-3.42, -4.78, -4.63]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.65,0.84,19.48,-11.92
002019,亿帆医药,C 制造业,深圳主板,True,纯筑底股,2026-06-18,9.71,10.93,12.0,12.56,16.5,9.66,0.52,-41.15,-5.54,-17.22,84821739.0,8684570.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,31.63,中报,2026-08-31,"[1.67, -0.52, -5.36]","[17.06, 15.4, -30.76]","[9.18, 7.28, 7.62]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-3.6,0.49,9.52,-22.67
002010,传化智联,L 商务服务,深圳主板,True,纯筑底股,2026-06-18,4.89,5.49,5.94,6.02,7.39,4.76,2.73,-33.83,-7.39,-13.3,82156105.0,16882136.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,19.61,中报,2026-08-31,"[-2.74, -6.05, -34.42]","[109.49, 124.48, 33.02]","[3.69, 2.55, 7.25]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.59,0.69,17.86,-18.72
002086,东方海洋,A 农林牧渔,深圳主板,True,纯筑底股,2026-06-18,1.77,1.93,2.24,2.36,3.42,1.75,1.14,-48.25,-3.8,-25.63,48238596.0,27169308.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,,中报,2026-08-31,"[-0.78, 4.68, 4.11]",[-110.96],"[-43.22, -43.71, -14.52]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-4.21,0.78,17.14,-24.88
001367,海森药业,C 制造业,深圳主板,True,纯筑底股,2026-06-18,20.31,23.0,23.07,23.4,27.87,18.6,9.19,-27.13,-8.39,-4.33,31046811.0,1534924.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,22.77,中报,2026-08-31,"[12.13, 12.88, -9.53]","[1.45, 10.87, -7.38]","[24.58, 25.53, 26.97]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.05,0.62,21.99,-13.22
002095,生 意 宝,I 信息技术,深圳主板,True,纯筑底股,2026-06-18,13.33,15.34,17.45,18.16,23.3,13.06,2.07,-42.79,-11.37,-22.5,23704963.0,1779045.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,2613.73,中报,2026-08-31,"[8.69, -5.97, -4.31]","[-273.23, -15.58, -62.26]","[-1.82, -2.68, 0.83]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-3.75,0.43,16.46,-26.58
001395,亚联机械,C 制造业,深圳主板,True,纯筑底股,2026-06-18,25.18,28.46,31.36,33.08,45.32,24.94,0.96,-44.44,-8.2,-23.81,22707500.0,902434.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,11.75,中报,2026-08-31,"[-13.1, -7.42, -8.69]","[20.41, 20.93, -18.35]","[25.84, 23.36, 25.07]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.23,0.81,15.36,-23.87
002069,獐子岛,A 农林牧渔,深圳主板,True,纯筑底股,2026-06-18,3.1,3.6,3.82,3.89,5.23,3.04,1.97,-40.73,-12.43,-18.42,19306011.0,6248649.0,86.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,0,{'stage2_core_count': 0},0,1148.15,中报,2026-08-31,"[-7.14, -19.25, -22.61]",[-255.89],"[-3.7, -1.64, 0.6]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.32,0.65,19.41,-20.33
002065,东华软件,I 信息技术,深圳主板,True,纯筑底股,2026-06-18,7.31,8.0,9.0,9.38,12.35,6.82,7.18,-40.81,-8.85,-19.32,240337720.0,32754496.0,85.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,0,{'stage2_core_count': 0},0,42.4,中报,2026-08-31,"[3.69, -2.96, -7.42]","[-6.39, 30.95, 28.27]","[4.66, 4.27, 2.37]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.16,0.7,19.21,-22.05
001391,国货航,G 运输仓储,深圳主板,True,纯筑底股,2026-06-18,4.39,5.16,5.73,5.96,7.02,4.36,0.69,-37.46,-16.54,-29.08,116118783.0,26285593.0,85.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,0,{'stage2_core_count': 0},0,20.73,中报,2026-08-31,"[16.92, 11.15, 0.73]","[66.17, 32.34, -18.41]","[11.04, 11.3, 9.05]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.99,0.74,20.87,-26.4
002020,京新药业,C 制造业,深圳主板,True,纯筑底股,2026-06-18,12.06,13.86,16.27,16.92,22.02,11.77,2.46,-45.23,-12.42,-34.53,116080184.0,9570160.0,85.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,0,{'stage2_core_count': 0},0,13.54,中报,2026-08-31,"[-5.0, -2.14, -3.46]","[0.15, 6.61, 0.46]","[19.07, 18.84, 18.0]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.72,0.81,17.42,-28.72
002100,天康生物,C 制造业,深圳主板,True,纯筑底股,2026-06-18,6.02,7.14,7.16,7.18,8.35,5.98,0.67,-27.9,-14.85,-15.92,101342649.0,16800621.0,85.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,0,{'stage2_core_count': 0},0,16.28,中报,2026-08-31,"[4.0, -1.13, -6.3]","[-8.95, -49.65, -200.62]","[3.71, 1.77, -4.4]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.03,0.61,19.73,-16.11
002038,双鹭药业,C 制造业,深圳主板,True,纯筑底股,2026-06-18,5.08,6.43,6.98,7.12,9.4,4.95,2.63,-45.96,-16.31,-30.32,97247946.0,19168416.0,85.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,0,{'stage2_core_count': 0},0,37.11,中报,2026-08-31,"[-15.13, -5.57, -18.98]","[-34.53, 319.06, -291.31]","[30.66, -55.83, -63.77]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-3.5,0.42,24.44,-28.64
002073,软控股份,C 制造业,深圳主板,True,纯筑底股,2026-06-18,5.34,6.35,7.55,7.81,9.65,5.28,1.14,-44.66,-10.7,-32.06,60944221.0,11406200.0,85.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,0,{'stage2_core_count': 0},0,11.58,中报,2026-08-31,"[15.82, 15.95, -7.29]","[-14.5, -17.93, -76.54]","[6.16, 5.68, 1.14]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-3.85,0.73,14.02,-31.62
002088,鲁阳节能,C 制造业,深圳主板,True,纯筑底股,2026-06-18,8.8,9.47,10.77,11.16,13.93,7.9,11.39,-36.83,0.34,-17.14,56071824.0,6336044.0,85.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,0,{'stage2_core_count': 0},0,43.65,中报,2026-08-31,"[-30.19, -29.75, -21.05]","[-69.73, -91.06, -95.14]","[5.83, 1.73, 0.68]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.2,0.67,18.86,-21.13
