code,name,industry,board,is_stage1,label,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,financial_pass,financial_score,is_transition,is_base_transition,is_high_quality_transition,stage2_core_count,transition_details,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,ma200_change_pct,vol_contraction_ratio,range_pct,pct_off_ma200,scanned_at
002675,东诚药业,C 制造业,深圳主板,True,纯筑底股,2026-06-12,12.49,13.24,13.74,14.25,18.57,12.05,3.65,-32.74,-0.48,-12.84,77359974.0,6236624.0,88.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,7,False,False,False,0,{'stage2_core_count': 0},0,中报,2026-08-31,"[-5.52, -4.46, -8.82]","[-17.87, 9.2, 103.31]","[6.1, 5.63, 5.57]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.56,0.56,6.63,-12.34,2026-06-14 15:14:02
002287,奇正藏药,C 制造业,深圳主板,True,纯筑底股,2026-06-12,20.49,22.24,23.72,24.57,37.85,19.89,3.02,-45.87,-8.24,-16.23,29716875.0,1457482.0,88.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,7,False,False,False,0,{'stage2_core_count': 0},0,中报,2026-08-31,"[3.48, 3.34, 0.56]","[7.4, 11.37, 25.13]","[27.81, 26.8, 23.19]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.51,0.51,12.72,-16.6,2026-06-14 15:14:02
002032,苏 泊 尔,C 制造业,深圳主板,True,纯筑底股,2026-06-12,42.53,44.6,43.91,44.77,52.93,40.09,6.09,-19.65,-7.28,-5.24,173484468.0,4157692.0,88.32,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[2.33, 1.54, 1.65]","[-4.77, -6.72, 2.06]","[8.07, 9.2, 8.59]",SEPA Stage 1: MA200 走平; 贴近MA200（-5.0%）; 价格波动收窄,-0.88,1.13,16.21,-5.0,2026-06-14 15:14:02
000028,国药一致,F 批发零售,深圳主板,True,纯筑底股,2026-06-12,22.65,24.55,25.14,25.26,27.43,22.01,2.91,-17.43,-6.17,-9.25,46364104.0,2065543.0,88.21,"{'corrected_25pct': False, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-2.38, -1.29, -2.57]","[-6.96, 376.09, -12.23]","[1.85, 1.54, 1.71]",SEPA Stage 1: MA200 走平; 成交量萎缩; 价格波动收窄,-0.92,0.5,10.04,-10.32,2026-06-14 15:14:02
002469,三维化学,C 制造业,深圳主板,True,纯筑底股,2026-06-12,7.34,7.24,8.11,8.24,10.43,6.22,18.01,-29.63,8.42,-9.94,329588606.0,46474978.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[14.63, 1.66, -15.34]","[-0.53, -32.97, -109.08]","[7.67, 6.8, -0.99]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.96,0.6,19.29,-10.96,2026-06-14 15:14:02
000563,陕国投Ａ,J 金融业,深圳主板,True,纯筑底股,2026-06-12,2.94,3.16,3.36,3.41,3.87,2.82,4.26,-24.03,-4.55,-14.04,204352080.0,70283967.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,,"[6.6, 5.25, -25.05]",,SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.69,0.62,10.64,-13.87,2026-06-14 15:14:02
002279,久其软件,I 信息技术,深圳主板,True,纯筑底股,2026-06-12,6.86,7.64,8.36,8.05,11.31,6.02,13.95,-39.35,-9.74,-17.35,186483832.0,27298940.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-41.6, -35.93, -18.26]",,"[-2.39, 1.7, -36.8]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.1,0.59,17.93,-14.82,2026-06-14 15:14:02
000998,隆平高科,A 农林牧渔,深圳主板,True,纯筑底股,2026-06-12,8.5,9.08,9.54,9.61,11.1,7.98,6.52,-23.42,-4.6,-10.81,177911666.0,21603785.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-1.39, -1.03, -35.56]","[-143.0, -61.58, -710.95]","[-30.34, 1.28, -21.43]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.58,0.43,11.65,-11.53,2026-06-14 15:14:02
000912,泸天化,C 制造业,深圳主板,True,纯筑底股,2026-06-12,3.7,4.48,4.6,4.55,6.7,3.55,4.23,-44.78,-14.75,-13.55,143061717.0,38846740.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-16.78, -11.32, -31.57]","[-98.9, -58.6, -105.45]","[0.04, 0.7, -0.19]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.66,0.46,21.97,-18.59,2026-06-14 15:14:02
000777,中核科技,C 制造业,深圳主板,True,纯筑底股,2026-06-12,16.42,19.98,22.69,22.13,31.29,15.91,3.21,-47.52,-16.31,-20.33,133392698.0,8104116.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[5.6, -6.08, -49.21]","[-3.58, -25.92, -692.78]","[10.31, 9.81, -8.86]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.65,0.38,23.63,-25.79,2026-06-14 15:14:02
002356,赫美集团,F 批发零售,深圳主板,True,纯筑底股,2026-06-12,3.19,3.28,3.77,3.71,4.9,2.88,10.76,-34.9,2.9,-23.5,128536049.0,40713100.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[190.21, 43.37, -36.78]",,"[10.9, 6.01, -7.52]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.42,0.57,24.31,-14.03,2026-06-14 15:14:02
002769,普路通,L 商务服务,深圳主板,True,纯筑底股,2026-06-12,7.58,9.28,10.57,10.15,15.1,7.44,1.88,-49.8,-15.5,-22.73,113427177.0,14809249.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[14.13, -63.82, -70.0]",[-93.25],"[6.06, 10.35, 2.95]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.57,0.67,20.48,-25.34,2026-06-14 15:14:02
002705,新宝股份,C 制造业,深圳主板,True,纯筑底股,2026-06-12,11.93,14.51,14.46,14.78,19.68,11.79,1.19,-39.38,-11.5,-18.62,112120941.0,9404900.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-3.2, -3.74, -10.35]","[5.38, -6.38, -65.53]","[7.08, 6.45, 2.65]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.48,0.66,15.86,-19.28,2026-06-14 15:14:02
000635,英 力 特,C 制造业,深圳主板,True,纯筑底股,2026-06-12,6.88,7.8,8.89,8.83,10.93,6.54,5.2,-37.05,-14.21,-27.73,109409000.0,15769700.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-6.97, -7.39, -4.33]",,"[-19.33, -32.38, -33.72]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.17,0.8,22.48,-22.07,2026-06-14 15:14:02
000930,中粮科技,C 制造业,深圳主板,True,纯筑底股,2026-06-12,4.94,5.83,6.15,6.14,8.14,4.78,3.35,-39.31,-10.83,-15.12,82411720.0,16778234.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-12.31, -12.67, -11.55]","[281.88, 1.16, -396.83]","[0.63, 0.26, -3.2]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.35,0.4,16.11,-19.49,2026-06-14 15:14:02
000655,金岭矿业,B 采矿业,深圳主板,True,纯筑底股,2026-06-12,7.17,8.02,9.23,9.2,12.03,6.56,9.3,-40.4,-7.36,-21.38,68252586.0,9524474.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[12.98, 7.64, 9.09]","[45.73, 31.18, -28.42]","[18.06, 16.51, 9.21]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.08,0.55,14.79,-22.08,2026-06-14 15:14:02
000797,中国武夷,K 房地产,深圳主板,True,纯筑底股,2026-06-12,2.45,2.71,3.19,3.09,4.87,2.38,2.94,-49.69,-9.93,-45.07,61308924.0,25096746.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-50.41, 5.05, -8.0]","[-132.79, -187.97, -291.37]","[-7.14, -4.9, -12.37]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.62,0.4,15.97,-20.83,2026-06-14 15:14:02
000017,深中华A,C 制造业,深圳主板,True,纯筑底股,2026-06-12,5.14,6.1,7.1,7.03,9.23,4.9,4.9,-44.31,-13.03,-38.37,47388110.0,9227100.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[106.71, 26.9, -17.61]","[351.52, 161.37, 2.13]","[5.43, 5.63, 4.61]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.31,0.48,22.24,-26.93,2026-06-14 15:14:02
000955,欣龙控股,C 制造业,深圳主板,True,纯筑底股,2026-06-12,4.06,4.73,5.66,5.53,8.77,3.92,3.57,-53.71,-13.98,-43.77,46909118.0,11611400.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-15.27, -3.18, -1.85]",,"[-0.4, -0.24, -0.88]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.39,0.57,22.7,-26.57,2026-06-14 15:14:02
002060,广东建工,E 建筑业,深圳主板,True,纯筑底股,2026-06-12,3.26,3.6,3.65,3.64,4.41,3.2,1.87,-26.08,-7.39,-9.44,44247074.0,13614721.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[5.29, 0.89, -3.2]","[-10.31, -3.77, -19.78]","[1.41, 1.78, 0.89]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.28,0.74,16.56,-10.56,2026-06-14 15:14:02
001217,华尔泰,C 制造业,深圳主板,True,纯筑底股,2026-06-12,9.65,11.06,12.65,12.45,16.49,9.27,4.1,-41.48,-16.38,-25.65,43692060.0,4567600.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[26.07, 26.24, 10.27]","[-72.61, -133.55, -185.67]","[1.44, -1.42, -2.81]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.25,0.32,24.27,-22.51,2026-06-14 15:14:02
000498,山东路桥,E 建筑业,深圳主板,True,纯筑底股,2026-06-12,5.07,5.51,5.9,5.97,6.49,5.0,1.4,-21.88,-5.23,-14.79,43448605.0,8604400.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-3.1, -3.9, -9.1]","[-3.5, 10.57, -9.53]","[4.18, 4.87, 3.11]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.21,0.46,7.8,-15.01,2026-06-14 15:14:02
002307,北新路桥,E 建筑业,深圳主板,True,纯筑底股,2026-06-12,3.62,4.28,4.83,4.83,6.05,3.52,2.84,-40.17,-12.35,-34.42,40282033.0,11124214.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[41.23, 10.79, 9.16]","[-719.07, -2988.44, -725.44]","[-1.54, -1.16, -3.48]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.72,0.3,22.73,-24.98,2026-06-14 15:14:02
002367,康力电梯,C 制造业,深圳主板,True,纯筑底股,2026-06-12,5.32,5.98,6.99,6.95,8.37,5.2,2.31,-36.44,-10.14,-24.54,32756575.0,6192000.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[6.68, 8.93, 8.91]","[14.03, -7.22, -45.73]","[10.47, 7.49, 4.74]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.19,0.67,18.46,-23.49,2026-06-14 15:14:02
000715,中兴商业,F 批发零售,深圳主板,True,纯筑底股,2026-06-12,4.83,5.52,5.95,5.93,7.0,4.67,3.43,-31.0,-11.7,-24.06,32330837.0,6705954.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-0.77, -2.26, -8.1]","[23.97, 13.85, 0.42]","[12.2, 15.33, 10.55]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.58,0.46,17.13,-18.55,2026-06-14 15:14:02
000713,国投丰乐,A 农林牧渔,深圳主板,True,纯筑底股,2026-06-12,5.99,6.26,6.68,6.77,7.77,5.71,4.9,-22.91,-3.23,-13.81,31070523.0,5217239.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-11.33, -0.79, -11.27]","[57.1, 0.59]","[-6.41, 2.11, -4.11]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.81,0.34,9.28,-11.54,2026-06-14 15:14:02
000726,鲁  泰Ａ,C 制造业,深圳主板,True,纯筑底股,2026-06-12,5.94,6.43,7.01,6.99,8.03,5.75,3.3,-26.03,-5.41,-15.38,27157207.0,4610842.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-2.3, -3.06, -6.69]","[71.68, 41.88, -37.35]","[11.91, 10.24, 6.88]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.21,0.64,9.57,-14.97,2026-06-14 15:14:02
002790,瑞尔特,C 制造业,深圳主板,True,纯筑底股,2026-06-12,6.09,7.17,8.19,8.05,13.22,5.85,4.1,-53.93,-15.3,-37.67,26304226.0,4352100.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[-20.26, -23.78, -14.97]","[-50.99, -90.06, -96.66]","[4.5, 0.99, 0.2]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.4,0.66,23.93,-24.36,2026-06-14 15:14:02
002322,理工能科,I 信息技术,深圳主板,True,纯筑底股,2026-06-12,10.65,12.23,12.55,12.55,15.18,10.39,2.5,-29.84,-9.52,-9.28,25963403.0,2442815.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[0.6, 0.92, -9.26]","[-26.23, -22.6, -28.84]","[22.38, 19.77, 16.06]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.69,0.46,15.98,-15.11,2026-06-14 15:14:02
002098,浔兴股份,C 制造业,深圳主板,True,纯筑底股,2026-06-12,7.19,8.3,9.36,9.32,12.07,6.83,5.27,-40.43,-14.3,-34.93,25455913.0,3581500.0,88.0,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,0,False,False,False,1,{'stage2_core_count': 1},0,中报,2026-08-31,"[9.2, 5.54, -4.33]","[-3.5, 1.17, -42.08]","[8.18, 7.4, 5.26]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.28,0.39,23.57,-22.82,2026-06-14 15:14:02
000723,美锦能源,C 制造业,深圳主板,True,纯筑底股,2026-06-12,4.05,4.33,4.8,4.81,5.87,3.9,3.85,-31.01,0.5,-15.62,297675614.0,74089914.0,87.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,0,{'stage2_core_count': 0},0,中报,2026-08-31,"[-9.71, -5.58, 3.32]",[-948.46],"[-6.22, -6.19, -7.68]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-1.05,0.67,15.64,-15.75,2026-06-14 15:14:02
000796,凯撒旅业,L 商务服务,深圳主板,True,纯筑底股,2026-06-12,4.41,4.94,5.95,5.97,8.42,3.65,20.82,-47.62,-5.16,-41.12,182602481.0,41564602.0,87.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,0,{'stage2_core_count': 0},0,中报,2026-08-31,"[6.52, 22.35, 39.43]",[-121.82],"[-3.14, 8.55, 4.11]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-0.76,0.48,13.26,-26.11,2026-06-14 15:14:02
000402,金 融 街,K 房地产,深圳主板,True,纯筑底股,2026-06-12,2.76,2.89,2.85,2.91,3.49,2.45,12.65,-20.92,-8.31,-3.83,141402222.0,51018700.0,87.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': True, 'volume_contracting': False, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,3,False,False,False,2,{'stage2_core_count': 2},0,中报,2026-08-31,"[-46.21, -58.07, 6.88]",,"[-23.58, -76.4, 12.25]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 贴近MA200（-5.1%）; 价格波动收窄,-0.23,1.8,18.82,-5.11,2026-06-14 15:14:02
000597,东北制药,C 制造业,深圳主板,True,纯筑底股,2026-06-12,4.58,4.96,5.23,5.33,6.68,4.3,6.51,-31.44,-6.15,-15.96,104646692.0,22553574.0,87.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,0,{'stage2_core_count': 0},0,中报,2026-08-31,"[-10.69, -5.7, 3.03]","[-26.82, -48.54, -53.74]","[2.94, 3.08, 0.82]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-2.56,0.67,14.65,-14.13,2026-06-14 15:14:02
000096,广聚能源,F 批发零售,深圳主板,True,纯筑底股,2026-06-12,7.91,9.15,10.37,10.7,15.21,7.61,3.94,-47.99,-12.4,-25.02,54115599.0,6911800.0,87.5,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': True, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},False,5,False,False,False,0,{'stage2_core_count': 0},0,中报,2026-08-31,"[-32.56, -30.91, 9.24]","[-53.02, 17.75, -15.01]","[3.13, 8.57, 3.58]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 价格波动收窄,-3.6,0.5,20.11,-26.07,2026-06-14 15:14:02
002115,三维通信,L 商务服务,深圳主板,True,纯筑底股,2026-06-12,11.51,12.98,13.02,12.53,21.0,7.71,49.29,-45.19,-19.0,2.95,369406518.0,31862506.0,87.21,"{'corrected_25pct': True, 'ma200_flattening': True, 'near_ma200': False, 'volume_contracting': True, 'tight_range': False, 'near_low': True, 'not_in_stage2': True}",{'reason': '非上升趋势，无标准杯柄'},{'reason': '不满足SEPA上升趋势前提'},True,13,False,False,False,4,{'stage2_core_count': 4},0,中报,2026-08-31,"[-14.89, 9.16, 110.51]","[-75.98, -37.97, 389.62]","[0.21, -0.01, 0.54]",SEPA Stage 1: 从高点回调 ≥20%; MA200 走平; 成交量萎缩; 业绩加速,3.38,0.44,29.78,-8.15,2026-06-14 15:14:02
