code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason,scanned_at
301132,满坤科技,C 制造业,创业板,True,2026-06-16,44.05,39.47,37.13,37.13,44.8,26.6,65.6,-1.67,20.49,32.32,655733321.0,15397012.0,108.33,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[34.21, 29.93, 19.38]","[42.36, 12.19, -35.71]","[8.35, 7.25, 4.46]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
000657,中钨高新,C 制造业,深圳主板,True,2026-06-16,92.5,60.91,46.07,39.37,94.14,11.41,710.69,-1.74,71.39,271.49,11276243521.0,123109335.0,108.26,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 14.59, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [33.11, 14.59], 'vcp_vols': [73809171.62, 82442882.56], 'vcp_resistance': 63.19}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[24.7, 19.64, 106.59]","[255.01, 34.69, 314.24]","[7.3, 7.89, 14.13]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
300221,银禧科技,C 制造业,创业板,True,2026-06-16,17.4,12.46,10.97,10.46,18.27,7.77,123.94,-4.76,39.42,85.9,1366203493.0,79912265.0,108.24,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[16.75, 8.67, 13.22]","[125.19, 125.31, 115.62]","[5.25, 5.19, 6.73]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
600522,中天科技,Unknown,上海主板,True,2026-06-16,54.15,39.18,27.09,24.52,55.16,12.78,323.71,-1.83,21.55,206.11,17060543680.0,317582170.0,108.17,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[10.66, 9.25, 34.71]","[2.35, 3.76, 51.84]","[6.21, 5.59, 7.21]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688359,三孚新科,Unknown,科创板,True,2026-06-16,173.11,115.37,89.21,83.97,182.0,45.68,278.96,-4.88,27.29,151.8,1226385802.0,7364319.0,108.12,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-20.52, -26.3, 25.74]","[-965.85, -1471.47, -35.1]","[-9.06, -13.22, 5.74]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
301319,唯特偶,C 制造业,创业板,True,2026-06-16,147.36,77.22,47.03,41.61,155.0,16.15,812.45,-4.93,82.22,315.22,1381643636.0,9263435.0,108.07,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_valid': True, 'cup_high': 40.81, 'cup_low': 26.59, 'cup_depth_pct': 34.84, 'cup_days': 96, 'right_rim_price': 148.0, 'handle_valid': False, 'handle_high': 147.36, 'handle_low': 131.3, 'handle_depth_pct': 10.9, 'handle_days': 5, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': True, 'high_trend_ok': False, 'vcp_tight_range': 20.56, 'vcp_vol_dry_up': np.True_, 'vcp_breakout': False, 'vcp_ranges': [23.94, 20.56], 'vcp_vols': [3388270.16, 2802359.39], 'vcp_resistance': 33.47}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[24.0, 24.07, 27.44]","[-5.16, -12.29, 35.92]","[6.53, 5.21, 7.5]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
300852,四会富仕,C 制造业,创业板,True,2026-06-16,59.58,48.5,43.98,42.86,60.75,29.27,103.55,-1.93,14.16,62.3,717897766.0,12147476.0,108.07,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[34.5, 36.69, 41.23]","[6.7, -8.6, 2.64]","[9.38, 6.64, 5.14]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
300921,南凌科技,I 信息技术,创业板,True,2026-06-16,20.73,18.97,18.48,18.11,24.61,13.25,56.45,-15.77,-2.31,23.1,581846135.0,29121118.0,108.05,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '柄部周期异常(79天)，标准1-4周'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[-8.22, -8.05, 5.06]","[367.8, 17.5, 260.32]","[5.4, 3.67, 8.62]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
600183,生益科技,Unknown,上海主板,True,2026-06-16,179.4,99.01,75.28,69.88,183.05,25.67,598.87,-1.99,79.01,195.75,16561268212.0,91898441.0,108.01,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_valid': True, 'cup_high': 74.11, 'cup_low': 51.34, 'cup_depth_pct': 30.72, 'cup_days': 84, 'right_rim_price': 147.47, 'handle_valid': False, 'handle_high': 179.4, 'handle_low': 146.9, 'handle_depth_pct': 18.12, 'handle_days': 5, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,10,0,中报,2026-08-31,"[39.8, 39.45, 45.09]","[97.39, 108.37, 109.86]","[13.89, 13.69, 16.36]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
002851,麦格米特,C 制造业,深圳主板,True,2026-06-16,163.64,123.82,106.78,99.43,163.64,43.35,277.49,0.0,29.36,106.17,4852330436.0,29863706.0,108.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': False, 'vcp_vol_shrink': True, 'high_trend_ok': True, 'vcp_tight_range': 29.09, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [18.14, 29.09], 'vcp_vols': [18274010.18, 15704040.15], 'vcp_resistance': 132.26}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[15.05, 15.05, 20.35]","[-43.02, -57.03, 11.68]","[3.54, 2.1, 4.61]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
600206,有研新材,Unknown,上海主板,True,2026-06-16,39.11,27.8,23.53,23.08,39.11,16.99,130.19,0.0,28.23,93.71,3248922683.0,85528888.0,108.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '柄部周期异常(26天)，标准1-4周'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 17.03, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [13.01, 26.47, 17.03], 'vcp_vols': [32955802.71, 38735485.06, 86229948.56], 'vcp_resistance': 32.76}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[0.16, 4.33, 60.72]","[2683.04, 360.84, 196.99]","[3.63, 2.56, 3.07]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
603256,宏和科技,Unknown,上海主板,True,2026-06-16,251.55,143.62,80.02,69.19,251.55,11.03,2180.6,0.0,83.4,629.34,3223161067.0,13205654.0,108.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[37.76, 40.31, 79.72]","[1696.45, 785.55, 354.22]","[16.28, 17.24, 31.72]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
603618,杭电股份,Unknown,上海主板,True,2026-06-16,47.03,34.36,19.57,16.72,47.03,5.62,736.83,0.0,21.49,486.41,1779585171.0,39026921.0,108.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[6.89, 6.78, 11.12]","[-270.11, -304.52, 253.7]","[-3.13, -3.11, 3.68]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
600888,新疆众和,Unknown,上海主板,True,2026-06-16,12.49,9.45,8.74,8.49,12.49,6.42,94.55,0.0,37.56,62.63,1312353474.0,109669450.0,108.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': False, 'vcp_tight_range': 13.85, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [12.64, 21.94, 7.81, 13.85], 'vcp_vols': [61094153.57, 104875858.88, 33245598.07, 92411142.33], 'vcp_resistance': 11.91}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[8.22, 7.83, -4.85]","[-38.97, -45.04, 18.71]","[8.97, 8.39, 14.74]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
605006,山东玻纤,Unknown,上海主板,True,2026-06-16,23.98,14.54,10.25,9.7,23.98,6.3,280.63,0.0,60.94,236.33,1279384948.0,54982228.0,108.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[19.26, 23.88, 39.05]","[-193.92, 15.43]","[-0.01, -0.54, 1.19]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
600110,诺德股份,Unknown,上海主板,True,2026-06-16,15.65,10.82,8.58,8.19,15.65,3.28,377.13,0.0,61.01,125.5,169201665.0,10811608.0,108.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 18.86, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [12.65, 12.87, 18.86], 'vcp_vols': [69126613.21, 110744664.75, 140796340.67], 'vcp_resistance': 11.45}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[29.21, 38.86, 80.42]",[-856.73],"[-2.05, -4.26, 1.66]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
002741,光华科技,C 制造业,深圳主板,True,2026-06-16,35.85,23.59,21.93,21.86,35.85,14.89,140.77,0.0,55.06,71.04,167783951.0,4680166.0,108.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_valid': True, 'cup_high': 23.18, 'cup_low': 16.44, 'cup_depth_pct': 29.08, 'cup_days': 62, 'right_rim_price': 31.16, 'handle_valid': False, 'handle_high': 35.85, 'handle_low': 25.74, 'handle_depth_pct': 28.2, 'handle_days': 13, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}","{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 3, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 17.39, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [12.6, 29.08, 17.39], 'vcp_vols': [16414230.0, 16087943.75, 53489944.12], 'vcp_resistance': 31.16}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[11.5, 14.5, 64.89]","[427.39, 1236.46, 63.45]","[4.44, 3.53, 4.25]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
300334,津膜科技,C 制造业,创业板,True,2026-06-16,12.0,8.31,7.81,7.66,14.12,6.31,90.17,-15.01,43.88,73.66,636410355.0,52791002.0,107.99,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[-3.71, -1.48, 81.24]","[-38.36, -438.36, 12.98]","[1.73, -13.22, 2.56]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
688525,XD佰维存,Unknown,科创板,True,2026-06-16,340.48,292.08,201.02,172.95,358.63,57.55,491.62,-5.06,8.7,192.01,11566602652.0,33989517.0,107.94,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 15.47, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [23.35, 18.52, 9.47, 15.47], 'vcp_vols': [24988164.89, 38943432.77, 37298699.27, 46439070.67], 'vcp_resistance': 341.1}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,13,0,中报,2026-08-31,"[30.84, 68.81, 341.53]","[-188.44, -99.25, 520.25]","[0.02, 7.42, 42.22]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving",2026-06-16 23:39:39
603328,依顿电子,Unknown,上海主板,True,2026-06-16,14.39,12.76,11.88,11.77,14.72,8.49,69.49,-2.24,17.85,29.52,1000913254.0,69682851.0,107.76,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},{'reason': '首轮回调幅度过小，无洗盘意义'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[16.53, 14.8, -1.13]","[0.06, 6.47, -67.6]","[12.01, 11.57, 4.03]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
300566,激智科技,C 制造业,创业板,True,2026-06-16,34.25,21.71,19.86,19.6,36.16,17.08,100.53,-5.28,70.82,92.63,1513874427.0,44472752.0,107.72,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_valid': False, 'cup_high': 20.83, 'cup_low': 17.17, 'cup_depth_pct': 17.57, 'cup_days': 66, 'right_rim_price': 26.76, 'handle_valid': False, 'handle_high': 35.19, 'handle_low': 25.76, 'handle_depth_pct': 26.8, 'handle_days': 8, 'volume_contracting': False, 'price_breakout': False, 'volume_breakout': False, 'near_rim': True}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-0.69, -2.27, 5.52]","[-0.55, 11.5, 0.26]","[10.23, 9.66, 11.54]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
600259,中稀有色,Unknown,上海主板,True,2026-06-16,106.14,92.86,77.17,72.94,112.11,47.13,125.21,-5.33,18.72,101.86,3088979763.0,29308828.0,107.67,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}",{'reason': '杯底位置异常，非有效U型'},"{'vcp_valid': False, 'vcp_status': '构筑中', 'vcp_contractions': 2, 'vcp_tighten': True, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 25.09, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': False, 'vcp_ranges': [33.13, 25.09], 'vcp_vols': [16236728.95, 16123887.38], 'vcp_resistance': 108.96}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-46.97, -53.8, 1.9]","[-254.21, 329.62]","[2.22, 1.52, 10.73]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation,2026-06-16 23:39:39
002913,奥士康,C 制造业,深圳主板,True,2026-06-16,65.79,53.15,45.75,44.35,67.4,24.74,165.93,-2.39,23.41,53.36,962122265.0,14983297.0,107.61,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': True, 'pullback_confirm': False}",{'reason': '左杯沿到杯底距离过短，非有效U型'},"{'vcp_valid': True, 'vcp_status': '已突破', 'vcp_contractions': 4, 'vcp_tighten': False, 'vcp_vol_shrink': False, 'high_trend_ok': True, 'vcp_tight_range': 15.21, 'vcp_vol_dry_up': np.False_, 'vcp_breakout': True, 'vcp_ranges': [13.82, 14.89, 6.35, 15.21], 'vcp_vols': [7314148.12, 9478083.6, 7047520.78, 8256566.04], 'vcp_resistance': 58.98}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[21.89, 21.11, 12.83]","[-0.85, -15.83, -90.66]","[6.86, 5.38, 0.8]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; VCP 波动收缩,2026-06-16 23:39:39
