code,name,industry,board,is_stage2,date,close,ma50,ma150,ma200,52w_high,52w_low,pct_above_52w_low,pct_below_52w_high,return_20d_pct,return_120d_pct,amount_cny,volume,score,conditions,cup_handle_details,vcp_details,pullback_details,financial_pass,financial_score,market_cap_cny,next_report_period,next_report_deadline,rev_growth,profit_growth,profit_margin,matched_reason
300398,飞凯材料,C 制造业,创业板,True,2026-06-12,40.18,34.39,28.12,27.05,45.88,17.8,125.73,-12.42,5.24,78.74,3830160590.0,90612625.0,95.58,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 41.81, 'handle_low': 35.14, 'handle_depth_pct': 21.56, 'cup_depth_pct': 47.62, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': False}",True,8,0,中报,2026-08-31,"[7.88, 10.56, 24.56]","[36.31, 49.6, 12.5]","[13.21, 12.63, 15.99]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
600188,兖矿能源,Unknown,上海主板,True,2026-06-12,22.95,21.32,17.56,16.56,27.8,11.84,93.83,-17.45,8.51,70.63,1445443386.0,63100907.0,95.55,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 23.17, 'handle_low': 20.01, 'handle_depth_pct': 26.62, 'cup_depth_pct': 43.33, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 40.97, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(2.95), np.float64(15.38), np.float64(13.64)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,13,0,中报,2026-08-31,"[-1.57, 4.17, 14.11]","[-32.84, -32.04, 39.76]","[10.62, 9.82, 15.16]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
601963,重庆银行,Unknown,上海主板,True,2026-06-12,11.93,10.98,10.81,10.5,12.42,8.69,37.28,-3.95,11.29,12.65,264006033.0,22344598.0,95.48,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 11.6, 'handle_low': 10.95, 'handle_depth_pct': 10.47, 'cup_depth_pct': 15.6, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 17.73, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(10.1), np.float64(14.66), np.float64(6.34)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': False}",False,7,0,中报,2026-08-31,,"[10.42, 10.58, 11.22]",,SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
000510,新金路,C 制造业,深圳主板,True,2026-06-12,19.37,15.67,13.86,11.75,23.5,4.64,317.46,-17.57,38.06,111.93,1381382898.0,72720241.0,95.43,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 22.45, 'handle_low': 13.4, 'handle_depth_pct': 31.56, 'cup_depth_pct': 60.45, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 4, 'vcp_vol_declining': False, 'vcp_tight_range': 52.47, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(27.45), np.float64(37.68), np.float64(16.26), np.float64(19.81)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-16.82, -18.53, 3.27]",,"[-5.83, -14.01, -12.88]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
688700,东威科技,Unknown,科创板,True,2026-06-12,81.13,69.98,49.75,47.54,95.0,32.29,151.25,-14.6,5.36,130.48,1533305881.0,18267483.0,95.4,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 77.0, 'handle_low': 70.07, 'handle_depth_pct': 24.73, 'cup_depth_pct': 57.22, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 36.08, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(8.58), np.float64(16.13)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,10,0,中报,2026-08-31,"[30.58, 46.45, 44.47]","[24.8, 74.58, 160.59]","[11.28, 11.01, 14.51]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
601101,昊华能源,Unknown,上海主板,True,2026-06-12,12.55,10.31,8.55,8.25,14.36,6.59,90.44,-12.6,20.21,76.02,520198581.0,41891916.0,95.4,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 11.56, 'handle_low': 10.05, 'handle_depth_pct': 26.8, 'cup_depth_pct': 39.27, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,8,0,中报,2026-08-31,"[-7.85, -12.16, 2.69]","[-57.63, -59.42, 13.18]","[11.02, 7.97, 15.65]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
300870,欧陆通,C 制造业,创业板,True,2026-06-12,273.87,262.46,196.21,186.5,321.19,70.12,290.57,-14.73,-5.6,81.86,1696324813.0,6187047.0,95.27,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 314.05, 'handle_low': 254.0, 'handle_depth_pct': 16.25, 'cup_depth_pct': 54.52, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 26.94, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(13.52), np.float64(21.86)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,0,0,中报,2026-08-31,"[27.16, 17.5, 17.26]","[41.85, -8.7, -124.7]","[6.58, 5.49, -1.17]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
002192,融捷股份,B 采矿业,深圳主板,True,2026-06-12,89.74,84.58,64.55,57.83,115.0,27.57,225.5,-21.97,-2.09,81.04,4041356659.0,46270380.0,95.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 111.18, 'handle_low': 74.1, 'handle_depth_pct': 18.64, 'cup_depth_pct': 57.11, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': True}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 28.38, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(18.23), np.float64(12.33)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[26.21, 49.71, 295.77]","[-20.33, 35.65, 1519.42]","[27.39, 32.46, 73.58]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688037,芯源微,Unknown,科创板,True,2026-06-12,255.59,227.12,186.05,171.93,330.0,91.24,180.13,-22.55,-7.64,101.73,3380267786.0,12618236.0,95.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 276.74, 'handle_low': 230.75, 'handle_depth_pct': 25.03, 'cup_depth_pct': 55.02, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 44.69, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(16.4), np.float64(28.69)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,5,0,中报,2026-08-31,"[-10.35, 11.11, 20.08]","[-86.22, -124.96, -64.91]","[-2.65, 3.63, 3.09]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
688025,杰普特,Unknown,科创板,True,2026-06-12,370.56,341.95,228.63,206.79,465.88,44.91,725.12,-20.46,-6.14,128.74,1514177975.0,4034411.0,95.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 394.8, 'handle_low': 349.09, 'handle_depth_pct': 22.7, 'cup_depth_pct': 66.87, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[41.02, 42.66, 92.75]","[105.64, 124.52, 167.62]","[13.3, 13.43, 14.62]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
002975,博杰股份,C 制造业,深圳主板,True,2026-06-12,121.37,99.67,72.66,65.39,157.97,23.53,415.81,-23.17,5.55,107.68,1481355173.0,11827130.0,95.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 114.99, 'handle_low': 110.5, 'handle_depth_pct': 25.63, 'cup_depth_pct': 55.83, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 43.87, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(11.17), np.float64(23.94)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[35.61, 48.92, 127.21]","[-550.45, 75.5, 812.78]","[10.33, 9.38, 13.84]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
600961,株冶集团,Unknown,上海主板,True,2026-06-12,25.41,24.78,20.26,18.88,32.32,9.88,157.19,-21.38,-13.16,71.46,1157039345.0,47049527.0,95.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 30.35, 'handle_low': 22.52, 'handle_depth_pct': 22.24, 'cup_depth_pct': 50.48, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 36.34, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(21.78), np.float64(37.45)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[11.54, 12.59, 45.9]","[43.86, 40.35, 312.31]","[5.34, 5.06, 16.35]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
603045,福达合金,Unknown,上海主板,True,2026-06-12,72.86,54.95,34.65,30.9,91.09,15.43,372.2,-20.01,4.38,274.22,1123945106.0,14882324.0,95.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 76.97, 'handle_low': 62.09, 'handle_depth_pct': 30.88, 'cup_depth_pct': 75.98, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 47.44, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(19.44), np.float64(19.33)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[30.03, 30.85, 92.67]","[-32.84, 30.89, 133.21]","[1.56, 2.11, 9.31]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688127,蓝特光学,Unknown,科创板,True,2026-06-12,79.24,78.72,54.61,48.93,104.22,21.56,267.53,-23.97,-16.75,118.35,776871427.0,9580060.0,95.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 96.77, 'handle_low': 79.24, 'handle_depth_pct': 23.76, 'cup_depth_pct': 63.97, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[33.65, 48.52, 76.53]","[55.32, 76.74, 182.78]","[23.98, 25.46, 28.76]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
688231,隆达股份,Unknown,科创板,True,2026-06-12,42.36,39.89,32.21,29.21,54.88,15.64,170.84,-22.81,-2.4,61.06,257407337.0,6144205.0,95.0,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 43.4, 'handle_low': 39.58, 'handle_depth_pct': 26.62, 'cup_depth_pct': 41.47, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 41.41, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(12.58), np.float64(23.57)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': False}",True,15,0,中报,2026-08-31,"[25.14, 32.99, 64.75]","[18.66, 11.97, 66.7]","[5.42, 4.0, 8.39]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
603638,艾迪精密,Unknown,上海主板,True,2026-06-12,23.26,22.83,21.35,20.58,26.86,16.63,39.87,-13.4,-10.98,15.89,331872042.0,14114819.0,94.89,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 26.13, 'handle_low': 21.75, 'handle_depth_pct': 17.21, 'cup_depth_pct': 29.09, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,15,0,中报,2026-08-31,"[16.49, 17.29, 51.58]","[14.54, 18.08, 56.78]","[13.53, 12.7, 13.68]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
002463,沪电股份,C 制造业,深圳主板,True,2026-06-12,125.2,107.63,84.13,79.82,142.78,30.29,313.34,-12.31,21.57,73.29,9596955079.0,73944273.0,94.69,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 112.58, 'handle_low': 102.6, 'handle_depth_pct': 27.28, 'cup_depth_pct': 41.68, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 3, 'vcp_vol_declining': False, 'vcp_tight_range': 45.25, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(9.92), np.float64(14.33), np.float64(16.52)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",False,7,0,中报,2026-08-31,"[49.96, 42.0, 53.91]","[48.25, 48.8, 63.35]","[20.08, 20.16, 19.98]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
688178,万德斯,Unknown,科创板,True,2026-06-12,38.13,34.75,28.62,28.11,41.6,22.18,71.91,-8.34,5.83,50.18,71489590.0,1862873.0,94.66,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 40.07, 'handle_low': 32.52, 'handle_depth_pct': 16.83, 'cup_depth_pct': 40.5, 'volume_contracting': False, 'near_rim': False, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 29.35, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(6.55), np.float64(18.84)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-10.9, -19.44, 47.54]","[-197.7, -4037.31]","[-11.0, -24.36, 7.91]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
603078,江化微,Unknown,上海主板,True,2026-06-12,41.72,29.59,23.9,22.86,48.22,17.01,145.27,-13.48,37.92,132.55,2294426259.0,52214798.0,94.52,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 31.36, 'handle_low': 32.16, 'handle_depth_pct': 30.63, 'cup_depth_pct': 43.81, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': True}",True,8,0,中报,2026-08-31,"[10.92, 12.25, 16.88]","[9.31, 28.88, 7.31]","[8.66, 8.51, 8.94]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
001211,双枪科技,C 制造业,深圳主板,True,2026-06-12,36.15,29.95,23.24,22.09,44.4,14.82,143.93,-18.58,-13.08,86.82,347486426.0,9354926.0,94.42,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.True_}","{'cup_high': 41.59, 'handle_low': 30.24, 'handle_depth_pct': 30.88, 'cup_depth_pct': 57.35, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 52.63, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(8.95), np.float64(30.88)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[16.75, 16.68, 24.43]","[-41.59, -89.91, -45.55]","[0.76, 0.18, 1.23]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; pullback to MA with volume confirmation
000608,阳光股份,K 房地产,深圳主板,True,2026-06-12,6.44,4.31,3.43,3.05,7.05,1.76,265.91,-8.65,62.22,132.49,519367208.0,81304559.0,94.35,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': False}","{'cup_high': 4.36, 'handle_low': 3.74, 'handle_depth_pct': 46.11, 'cup_depth_pct': 47.25, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': True, 'vcp_tight_range': 94.75, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(11.9), np.float64(16.51)]}","{'ma10_pullback': False, 'ma50_pullback': False, 'volume_expanding': np.True_, 'price_above_ma10': True}",False,3,0,中报,2026-08-31,"[-5.79, -7.11, -14.88]",,"[-26.36, -63.24, -32.11]",SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range
001309,德明利,C 制造业,深圳主板,True,2026-06-12,617.43,566.77,360.25,305.67,759.99,74.52,728.54,-18.76,-13.29,184.6,9860822050.0,15245825.0,94.24,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 721.65, 'handle_low': 588.1, 'handle_depth_pct': 19.99, 'cup_depth_pct': 73.53, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}",{'reason': '收缩次数不足（需≥2轮）'},"{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,13,0,中报,2026-08-31,"[85.13, 126.07, 502.08]","[-130.42, -106.44, 96.24]","[-0.41, 6.38, 44.39]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
301369,联动科技,C 制造业,创业板,True,2026-06-12,177.8,145.44,104.36,91.86,211.35,33.04,438.14,-15.87,6.37,120.62,332160036.0,1815850.0,94.13,"{'close_gt_ma50': True, 'close_gt_ma150': True, 'close_gt_ma200': True, 'ma50_gt_ma150': True, 'ma50_gt_ma200': True, 'ma150_gt_ma200': True, 'ma200_rising_1m': True, 'above_52w_low_30pct': True, 'within_25pct_52w_high': True, 'cup_handle_pattern': False, 'vcp_pattern': False, 'pullback_confirm': np.False_}","{'cup_high': 171.73, 'handle_low': 167.89, 'handle_depth_pct': 19.77, 'cup_depth_pct': 53.89, 'volume_contracting': False, 'near_rim': True, 'volume_breakout': False}","{'vcp_contractions': 2, 'vcp_vol_declining': False, 'vcp_tight_range': 31.34, 'vcp_vol_dry_up': False, 'vcp_ranges': [np.float64(18.69), np.float64(15.82)]}","{'ma10_pullback': True, 'ma50_pullback': False, 'volume_expanding': np.False_, 'price_above_ma10': False}",True,10,0,中报,2026-08-31,"[3.48, 13.84, 44.56]","[430.69, -8.79, 64.1]","[5.4, 8.57, 2.88]","SEPA Stage 2: price above MA50/150/200; MA50>MA150>MA200; MA200 rising; price strong vs 52w range; acceleration: rev+profit up, margin improving"
